x	y
0.00015	-7.031842809395938e6
0.00015099999999999998	-6.938743819905133e6
0.00015199999999999998	-6.847478079294367e6
0.00015299999999999998	-6.757997792684031e6
0.000154	-6.670256712364229e6
0.000155	-6.584210078134815e6
0.000156	-6.4998145602182625e6
0.000157	-6.417028204776884e6
0.000158	-6.33581038182641e6
0.000159	-6.256121735413125e6
0.00015999999999999999	-6.177924135982443e6
0.00016099999999999998	-6.101180634803445e6
0.00016199999999999998	-6.02585542037792e6
0.00016299999999999998	-5.951913776670081e6
0.000164	-5.87932204317175e6
0.000165	-5.808047576607973e6
0.000166	-5.738058714292511e6
0.000167	-5.669324738968447e6
0.000168	-5.601815845163207e6
0.000169	-5.535503106891484e6
0.00016999999999999999	-5.470358446703171e6
0.00017099999999999998	-5.406354605991017e6
