x	y
2.1800010000000003	-7.139934009837676
2.190001	-7.239781357318534
2.2000010000000003	-7.338900027760209
2.210001	-7.437280631756853
2.2200010000000003	-7.53491385101148
2.230001	-7.631790439180895
2.2400010000000004	-7.7279012227132
2.250001	-7.823237101679264
2.2600010000000004	-7.917789050597523
2.270001	-8.011548119252524
2.2800010000000004	-8.104505433506658
2.290001	-8.196652196104186
2.3000010000000004	-8.2879796874703
2.310001	-8.37847926650139
2.320001	-8.468142371349517
2.330001	-8.556960520198876
2.340001	-8.644925312036456
2.3500010000000002	-8.732028427413807
2.360001	-8.818261629203024
2.3700010000000002	-8.90361676334407
2.380001	-8.988085759585639
2.3900010000000003	-9.071660632217961
2.400001	-9.15433348079836
2.4100010000000003	-9.236096490868292
2.420001	-9.316941934664762
2.4300010000000003	-9.396862171820791
2.440001	-9.475849650061127
2.4500010000000003	-9.55389690588778
2.460001	-9.63099656525888
2.4700010000000003	-9.707141344258922
2.480001	-9.782324049761042
2.4900010000000004	-9.856537580080614
2.500001	-9.929774925621993
2.5100010000000004	-10.002029169514955
2.520001	-10.073293488244488
2.5300010000000004	-10.143561152270998
2.540001	-10.212825526642936
2.5500010000000004	-10.281080071600138
2.560001	-10.348318343168925
2.570001	-10.41453399374853
2.580001	-10.479720772688426
2.590001	-10.543872526857303
2.6000010000000002	-10.606983201203953
2.610001	-10.669046839306613
2.6200010000000002	-10.730057583917041
2.630001	-10.790009677492348
2.6400010000000003	-10.848897462720167
2.650001	-10.906715383032727
2.6600010000000003	-10.96345798311397
2.670001	-11.019119909395357
2.6800010000000003	-11.073695910543824
2.690001	-11.127180837940076
2.7000010000000003	-11.179569646147044
2.710001	-11.23085739337029
2.7200010000000003	-11.281039241907362
2.730001	-11.3301104585886
2.7400010000000004	-11.37806641520884
2.750001	-11.424902588948452
2.7600010000000004	-11.470614562785597
2.770001	-11.515198025898965
2.7800010000000004	-11.558648774060131
2.790001	-11.600962710016733
2.8000010000000004	-11.642135843866232
2.810001	-11.682164293419026
2.820001	-11.72104428455241
2.830001	-11.758772151554819
2.840001	-11.795344337459332
2.8500010000000002	-11.83075739436836
2.860001	-11.865007983767844
2.8700010000000002	-11.898092876831308
2.880001	-11.930008954714392
2.8900010000000003	-11.960753208839288
2.900001	-11.990322741168635
2.9100010000000003	-12.018714764470037
2.920001	-12.045926602569962
2.9300010000000003	-12.07195569059791
2.940001	-12.09679957521982
2.9500010000000003	-12.120455914862486
2.960001	-12.142922479926352
2.9700010000000003	-12.16419715298953
2.980001	-12.184277928999593
2.9900010000000004	-12.203162915458085
3.000001	-12.220850332591837
3.0100010000000004	-12.237338513515443
3.020001	-12.25262590438405
3.0300010000000004	-12.266711064533782
3.040001	-12.27959266661438
3.0500010000000004	-12.291269496709267
3.060001	-12.301740454446769
3.0700010000000004	-12.311004553100295
3.080001	-12.319060919678572
3.090001	-12.325908795004871
3.1000010000000002	-12.331547533786255
3.110001	-12.335976604672855
3.1200010000000002	-12.339195590305968
3.130001	-12.341204187356185
3.1400010000000003	-12.342002206551253
